codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-01-01,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12
10101,SUCRE,sospecha diagnostica,sindrome de rubeola congenita,2015-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-02-01,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21
10101,SUCRE,sospecha diagnostica,sindrome de rubeola congenita,2015-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-03-01,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-04-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
10101,SUCRE,sospecha diagnostica,sindrome de rubeola congenita,2015-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-05-01,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9
10101,SUCRE,sospecha diagnostica,sindrome de rubeola congenita,2015-05-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-06-01,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-07-01,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-08-01,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-09-01,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22
10101,SUCRE,sospecha diagnostica,sindrome de rubeola congenita,2015-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-10-01,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,27
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-11-01,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20
10101,SUCRE,sospecha diagnostica,sindrome de rubeola congenita,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sindrome de rubeola congenita,2015-12-01,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,25
