codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_dentro,totales-1_fuera,totales-2_total
30101,COCHABAMBA,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
70102,COTOCA,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20105,EL ALTO,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,4,7
70105,EL TORNO,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20101,LA PAZ,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71001,MONTERO,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
80501,SAN IGNACIO,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
10101,SUCRE,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
60101,TARIJA,sospecha diagnostica,tos ferina/coqueluche,2019-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
30101,COCHABAMBA,sospecha diagnostica,tos ferina/coqueluche,2019-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4
20105,EL ALTO,sospecha diagnostica,tos ferina/coqueluche,2019-02-01,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
71001,MONTERO,sospecha diagnostica,tos ferina/coqueluche,2019-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
