codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2010-01-01,2.0,0.0,0.0,0.0,0.0,0.0,2.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-02-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-05-01,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,meningitis meningococica,2010-06-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2010-06-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-06-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-09-01,1.0,0.0,1.0,0.0,1.0,0.0,3.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,meningitis meningococica,2010-11-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-11-01,0.0,2.0,0.0,0.0,0.0,0.0,2.0
10101,SUCRE,sospecha diagnostica,meningitis meningococica,2010-12-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
